tbg_player_id,transfermarkt_id,display_name,full_name,short_name,aliases,nickname,age,status,nationality,position,position_group,current_club,current_competition_code,market_value_eur,tbg_rating,underlying_ability_rating,effective_match_rating,current_state_total_modifier,smw_equivalent_rating,rating_band,assignment_status,tbg_club_name,profile_url
tbg-tm-01237420,1237420,Efe Yiğit Üstün,Efe Yiğit Üstün,E. Üstün,E. Üstün,,18,active,Türkiye,Goalkeeper,GK,Samsunspor,TR1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/efe-yigit-uestuen/profil/spieler/1237420
tbg-tm-01233283,1233283,Ege Albayrak,Ege Albayrak,E. Albayrak,E. Albayrak,,18,active,Türkiye,Goalkeeper,GK,Kasimpasa,TR1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/ege-albayrak/profil/spieler/1233283
tbg-tm-01245279,1245279,Ege Öztürk,Ege Öztürk,Ege Öztürk,Ege Öztürk,,18,active,Türkiye,Goalkeeper,GK,Basaksehir FK,TR1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/ege-oeztuerk/profil/spieler/1245279
tbg-tm-01159486,1159486,Elias Etringer,Elias Etringer,E. Etringer,E. Etringer,,18,active,Germany,Goalkeeper,GK,SV 07 Elversberg,L1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/elias-etringer/profil/spieler/1159486
tbg-tm-01291928,1291928,Elikya Legros,Elikya Legros,E. Legros,E. Legros,,18,active,France; DR Congo,Centre-Back,DEF,AJ Auxerre B,,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/elikya-legros/profil/spieler/1291928
tbg-tm-01185941,1185941,Emmanuel Mbemba,Emmanuel Mbemba Nlandu,E. Mbemba,E. Mbemba,,18,active,France; DR Congo,Left-Back,DEF,Paris FC,FR1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/emmanuel-mbemba/profil/spieler/1185941
tbg-tm-01146456,1146456,Finn Mulder,Finn Mulder,Finn Mulder,Finn Mulder,,18,active,Netherlands,Goalkeeper,GK,SC Telstar,NL1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/finn-mulder/profil/spieler/1146456
tbg-tm-01073474,1073474,Gil Neves,Gil Matteo Neves,Gil Neves,Gil Neves,,18,active,Portugal; Luxembourg,Central Midfield,MID,1.FC Köln,L1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/gil-neves/profil/spieler/1073474
tbg-tm-01002551,1002551,Gio Villa,Juan Giovanni Villa,Gio Villa,Gio Villa,,18,active,United States; Mexico,Right-Back,DEF,Real Salt Lake City,MLS1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/gio-villa/profil/spieler/1002551
tbg-tm-01457747,1457747,Grant Leveille,Grant Franck Leveillé,G. Leveille,G. Leveille,,18,active,Haiti; United States,Goalkeeper,GK,D.C. United,MLS1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/grant-leveille/profil/spieler/1457747
tbg-tm-01456177,1456177,Guust Lamerand,Guust Lamerand,G. Lamerand,G. Lamerand,,18,active,Belgium,Defender,DEF,KV Kortrijk,BE1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/guust-lamerand/profil/spieler/1456177
tbg-tm-01339551,1339551,Hendel dos Santos Nascimento,Índio,Índio,Índio,Índio,18,active,Brazil,Central Midfield,MID,Clube Atlético Mineiro,BRA1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/indio/profil/spieler/1339551
tbg-tm-01185890,1185890,Hermann Malonga,Hermann Benny Diandaga Malonga,H. Malonga,H. Malonga,,18,active,France; Congo,Centre-Back,DEF,RC Strasbourg Alsace,FR1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/hermann-malonga/profil/spieler/1185890
tbg-tm-01200424,1200424,Ilan Jourdren,Ilan Bertrand Jean-Charles Jourdren,I. Jourdren,I. Jourdren,,18,active,France,Goalkeeper,GK,RC Lens,FR1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/ilan-jourdren/profil/spieler/1200424
tbg-tm-01073381,1073381,Jack Kortkamp,Jack Stattman Kortkamp,J. Kortkamp,J. Kortkamp,,18,active,United States; Canada,Goalkeeper,GK,Sporting Kansas City,MLS1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/jack-kortkamp/profil/spieler/1073381
tbg-tm-01158466,1158466,Jacob Arroyave,Jacob Arroyave,J. Arroyave,J. Arroyave,,18,active,United States; Colombia,Central Midfield,MID,New York City FC,MLS1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/jacob-arroyave/profil/spieler/1158466
tbg-tm-01204414,1204414,Joe Rees,Joe Rees,Joe Rees,Joe Rees,,18,active,Wales; England,Defensive Midfield,DEF,Wrexham AFC,GB2,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/joe-rees/profil/spieler/1204414
tbg-tm-01139557,1139557,Ju-ho Choi,최주호,Ju-ho Choi,Ju-ho Choi,,18,active,"Korea, South",Goalkeeper,GK,Ulsan HD FC,RSK1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/ju-ho-choi/profil/spieler/1139557
tbg-tm-01068117,1068117,Liam West,Liam Christopher West,Liam West,Liam West,,18,active,Norway; United States,Right Winger,ATT,FC Copenhagen,DK1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/liam-west/profil/spieler/1068117
tbg-tm-01318279,1318279,Luca Schelfhout,Luca Schelfhout,L. Schelfhout,L. Schelfhout,,18,active,Belgium,Centre-Back,DEF,Royal Antwerp FC,BE1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/luca-schelfhout/profil/spieler/1318279
tbg-tm-01373942,1373942,Luka Didulica,Luka Didulica,L. Didulica,L. Didulica,,18,active,Australia,Centre-Back,DEF,Urawa Red Diamonds,JAP1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/luka-didulica/profil/spieler/1373942
tbg-tm-01077676,1077676,Martin James,Martin James,M. James,M. James,,18,active,France,Goalkeeper,GK,1.FC Köln,L1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/martin-james/profil/spieler/1077676
tbg-tm-01070980,1070980,Mathieu Nguefack,Mathieu Nguefack,M. Nguefack,M. Nguefack,,18,active,Germany; Cameroon,Central Midfield,MID,Borussia Mönchengladbach,L1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/mathieu-nguefack/profil/spieler/1070980
tbg-tm-01466983,1466983,Moayad Bunayyan,مؤيد محمد بنيان,M. Bunayyan,M. Bunayyan,,18,active,Saudi Arabia,Defender,DEF,Abha Club,SA1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/moayad-bunayyan/profil/spieler/1466983
tbg-tm-01510005,1510005,Modibo Fofana,Modibo Fofana,M. Fofana,M. Fofana,,18,active,Cote d'Ivoire,Central Midfield,MID,Royal Antwerp FC,BE1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/modibo-fofana/profil/spieler/1510005
tbg-tm-01581174,1581174,Mohamed Fofana,Mohamed Samoussy Fofana,M. Fofana,M. Fofana,,18,active,Cote d'Ivoire,Midfielder,MID,Konyaspor,TR1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/mohamed-fofana/profil/spieler/1581174
tbg-tm-01161423,1161423,Moussa Gbemou,Moussa Gbemou,M. Gbemou,M. Gbemou,,18,active,Belgium; Guinea,Central Midfield,MID,Fortuna Sittard,NL1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/moussa-gbemou/profil/spieler/1161423
tbg-tm-01131926,1131926,Osman Turay,Osman Mohamed Turay,Osman Turay,Osman Turay,,18,active,Germany; Sierra Leone,Left-Back,DEF,Excelsior Rotterdam,NL1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/osman-turay/profil/spieler/1131926
tbg-tm-01580906,1580906,Pedro Jesus,Pedro Lucas Rodrigues Mendes de Jesus,Pedro Jesus,Pedro Jesus,,18,active,Brazil,Centre-Back,DEF,Moreirense FC,PO1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/pedro-jesus/profil/spieler/1580906
tbg-tm-01577556,1577556,Philippe Bibout,Philippe Bibout,P. Bibout,P. Bibout,,18,active,Cameroon,Central Midfield,MID,KVC Westerlo,BE1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/philippe-bibout/profil/spieler/1577556
tbg-tm-01084756,1084756,Plamen Penev,Пламен Валентинов Пенев,P. Penev,P. Penev,,18,active,Bulgaria,Goalkeeper,GK,US Lecce,IT1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/plamen-penev/profil/spieler/1084756
tbg-tm-01186332,1186332,Rostyslav Baglay,Баглай Ростислав Миколайович,R. Baglay,R. Baglay,,18,active,Ukraine,Goalkeeper,GK,Shakhtar Donetsk U19,,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/rostyslav-baglay/profil/spieler/1186332
tbg-tm-01438186,1438186,Salih Arıcı,Ahmet Salih Arıcı,Salih Arıcı,Salih Arıcı,,18,active,Türkiye,Centre-Back,DEF,Kasimpasa,TR1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/salih-arici/profil/spieler/1438186
tbg-tm-01093061,1093061,Santiago Verdi Oliveira Silva,Santi Verdi,Santi Verdi,Santi Verdi,Santi Verdi,18,active,Portugal,Central Midfield,MID,Vitória Guimarães SC,PO1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/santi-verdi/profil/spieler/1093061
tbg-tm-01131153,1131153,Tim Blaszczak,Tim Blaszczak,T. Blaszczak,T. Blaszczak,,18,active,Germany,Defensive Midfield,DEF,1.FC Union Berlin,L1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/tim-blaszczak/profil/spieler/1131153
tbg-tm-01042870,1042870,Tobias Breum-Harild,Tobias Breum-Harild,T. Breum-Harild,T. Breum-Harild,,18,active,Denmark,Goalkeeper,GK,FC Copenhagen,DK1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/tobias-breum-harild/profil/spieler/1042870
tbg-tm-00954082,954082,Tom Wisbereit,Tom Heinz Wisbereit,T. Wisbereit,T. Wisbereit,,18,active,Germany,Goalkeeper,GK,FC Augsburg,L1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/tom-wisbereit/profil/spieler/954082
tbg-tm-01226710,1226710,Tyler Williams,Tyler Jordan Williams,T. Williams,T. Williams,,18,active,Australia,Centre-Back,DEF,Sydney FC,AUS1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/tyler-williams/profil/spieler/1226710
tbg-tm-01355486,1355486,Vitor Fernandes Chaves Teixeira,Vitão,Vitão,Vitão,Vitão,18,active,Brazil,Centre-Back,DEF,Clube Atlético Mineiro,BRA1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/vitao/profil/spieler/1355486
tbg-tm-01351512,1351512,Yakup Ayan,Yakup Ayan,Yakup Ayan,Yakup Ayan,,18,active,Türkiye,Centre-Back,DEF,Caykur Rizespor,TR1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/yakup-ayan/profil/spieler/1351512
tbg-tm-01402676,1402676,Yoshitaka Tanaka,田中 義峯,Y. Tanaka,Y. Tanaka,,18,active,Japan,Centre-Back,DEF,Urawa Red Diamonds,JAP1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/yoshitaka-tanaka/profil/spieler/1402676
tbg-tm-01024693,1024693,Younes Jaber el Meftahi,Younes Jaber el Meftahi,Y. el Meftahi,Y. el Meftahi,,18,active,Netherlands; Morocco,Attacking Midfield,MID,Sparta Rotterdam,NL1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/younes-jaber-el-meftahi/profil/spieler/1024693
tbg-tm-01134232,1134232,Billy O'Neill,Billy O'Neill,B. O'Neill,B. O'Neill,,18,active,Ireland,Centre-Forward,ATT,Bristol City,GB2,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/billy-o-neill/profil/spieler/1134232
tbg-tm-01011269,1011269,Chance Cowell,Chance Derek Cowell Maldonado,C. Cowell,C. Cowell,,18,active,United States; Mexico,Left Winger,ATT,Real Salt Lake City,MLS1,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/chance-cowell/profil/spieler/1011269
tbg-tm-01149528,1149528,Finn Barkowsky,Finn Jan Erik Barkowsky,F. Barkowsky,F. Barkowsky,,18,active,Germany,Left Winger,ATT,Hamburger SV,L1,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/finn-barkowsky/profil/spieler/1149528
tbg-tm-01288364,1288364,Jaidyn Contreras,Jaidyn Contreras,J. Contreras,J. Contreras,,18,active,Honduras; United States,Left Winger,ATT,FC Dallas,MLS1,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/jaidyn-contreras/profil/spieler/1288364
tbg-tm-01555142,1555142,Luis Narh,Luis Narh,Luis Narh,Luis Narh,,18,active,Ghana,Centre-Forward,ATT,Royal Antwerp FC,BE1,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/luis-narh/profil/spieler/1555142
tbg-tm-01318352,1318352,Malcolm Lohunanu-Mbasi,Malcolm Bendele Lohunanu-Mbasi,M. Lohunanu-Mbasi,M. Lohunanu-Mbasi,,18,active,Belgium,Centre-Forward,ATT,KV Mechelen,BE1,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/malcolm-lohunanu-mbasi/profil/spieler/1318352
tbg-tm-01259986,1259986,Malik Pimpong,Malik Razak Engholm Pimpong,M. Pimpong,M. Pimpong,,18,active,Denmark,Left Winger,ATT,Eintracht Frankfurt,L1,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/malik-pimpong/profil/spieler/1259986
tbg-tm-01135984,1135984,Minato Yoshida,吉田 湊海,M. Yoshida,M. Yoshida,,18,active,Japan,Centre-Forward,ATT,Kashima Antlers,JAP1,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/minato-yoshida/profil/spieler/1135984
tbg-tm-01354009,1354009,Nathaniel Chioma,Nathaniel Chioma,N. Chioma,N. Chioma,,18,active,England,Striker,ATT,Portsmouth FC,GB2,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/nathaniel-chioma/profil/spieler/1354009
tbg-tm-01392804,1392804,Ndjicoura Bomba,Ndjicoura Raymond Bomba,N. Bomba,N. Bomba,,18,active,Mali,Centre-Forward,ATT,Bayer 04 Leverkusen,L1,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/ndjicoura-bomba/profil/spieler/1392804
tbg-tm-01054495,1054495,Omar Marquez,Omar Marquez,O. Marquez,O. Marquez,,18,active,Mexico; United States,Right Winger,ATT,Real Salt Lake City,MLS1,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/omar-marquez/profil/spieler/1054495
tbg-tm-01187640,1187640,Ryan McAidoo,Ryan Kelly McAidoo,R. McAidoo,R. McAidoo,,18,active,England,Right Winger,ATT,Manchester City,GB1,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/ryan-mcaidoo/profil/spieler/1187640
tbg-tm-01275528,1275528,Ryan Roberto de Oliveira Dantas,Ryan Roberto,Ryan Roberto,Ryan Roberto,Ryan Roberto,18,active,Brazil,Left Winger,ATT,Shakhtar Donetsk,UKR1,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/ryan-roberto/profil/spieler/1275528
tbg-tm-01494766,1494766,Saikuba Jarju,Saikuba Jarju,S. Jarju,S. Jarju,,18,active,The Gambia,Left Winger,ATT,Samsunspor,TR1,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/saikuba-jarju/profil/spieler/1494766
tbg-tm-01502255,1502255,Samuel Alves,Samuel da Silva Alves,S. Alves,S. Alves,,18,active,Brazil,Centre-Forward,ATT,Rio Ave FC,PO1,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/samuel-alves/profil/spieler/1502255
tbg-tm-01354020,1354020,Tayo Singerr,Olutayo Singerr,T. Singerr,T. Singerr,,18,active,England,Centre-Forward,ATT,Portsmouth FC,GB2,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/tayo-singerr/profil/spieler/1354020
tbg-tm-01151028,1151028,Zidane Yáñez,Zidane Antonio Yáñez Alvarado,Z. Yáñez,Z. Yáñez,,18,active,Chile; United States,Centre-Forward,ATT,Nashville SC,MLS1,0,79,79,79,0,79,development,unsigned,,https://www.transfermarkt.com/zidane-yanez/profil/spieler/1151028
tbg-tm-01168219,1168219,Said El Mala,Saïd El Mala,S. El Mala,S. El Mala,,19,active,Germany,Left Winger,ATT,1.FC Köln,L1,45000000,88,88,88,0,88,first_team,unsigned,,https://www.transfermarkt.com/said-el-mala/profil/spieler/1168219
tbg-tm-01084638,1084638,Karim Coulibaly,Abdoul Karim Coulibaly,K. Coulibaly,K. Coulibaly,,19,active,Germany; Cote d'Ivoire,Centre-Back,DEF,SV Werder Bremen,L1,28000000,87,87,87,0,87,first_team,unsigned,,https://www.transfermarkt.com/karim-coulibaly/profil/spieler/1084638
tbg-tm-00947411,947411,Chris Rigg,Christopher John Rigg,Chris Rigg,Chris Rigg,,19,active,England,Attacking Midfield,MID,Sunderland AFC,GB1,25000000,87,87,87,0,87,first_team,unsigned,,https://www.transfermarkt.com/chris-rigg/profil/spieler/947411
tbg-tm-00923945,923945,Noahkai Banks,Noahkai Dominic Banks,N. Banks,N. Banks,,19,active,United States; Germany,Centre-Back,DEF,FC Augsburg,L1,20000000,86,86,86,0,86,senior_squad,unsigned,,https://www.transfermarkt.com/noahkai-banks/profil/spieler/923945
tbg-tm-01363293,1363293,Patrick Zabi,Patrick Zabi Eloge Gueu,P. Zabi,P. Zabi,,19,active,Cote d'Ivoire,Central Midfield,MID,Paris FC,FR1,20000000,86,86,86,0,86,senior_squad,unsigned,,https://www.transfermarkt.com/patrick-zabi/profil/spieler/1363293
tbg-tm-01421433,1421433,Zadok Yohanna,Zadok Yohanna,Z. Yohanna,Z. Yohanna,,19,active,Nigeria,Right Winger,ATT,Brighton & Hove Albion,GB1,18000000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/zadok-yohanna/profil/spieler/1421433
tbg-tm-01103958,1103958,Prosper Peter,Prosper Peter,P. Peter,P. Peter,,19,active,France; Nigeria,Centre-Forward,ATT,Angers SCO,FR1,15000000,85,85,85,0,85,senior_squad,unsigned,,https://www.transfermarkt.com/prosper-peter/profil/spieler/1103958
tbg-tm-01089144,1089144,Gabriel Carvalho Teixeira,Gabriel Carvalho,Gabriel Carvalho,Gabriel Carvalho,Gabriel Carvalho,19,active,Brazil,Right Winger,ATT,Al-Qadsiah FC,SA1,12000000,85,85,85,0,85,senior_squad,unsigned,,https://www.transfermarkt.com/gabriel-carvalho/profil/spieler/1089144
tbg-tm-00929943,929943,Francis Onyeka,Francis-Ikechukwu Onyeka,F. Onyeka,F. Onyeka,,19,active,Germany; Nigeria,Attacking Midfield,MID,SV 07 Elversberg,L1,10000000,85,85,85,0,85,senior_squad,unsigned,,https://www.transfermarkt.com/francis-onyeka/profil/spieler/929943
tbg-tm-00924857,924857,Lennon Miller,Lennon Lee Miller,L. Miller,L. Miller,,19,active,Scotland,Central Midfield,MID,Udinese Calcio,IT1,10000000,85,85,85,0,85,senior_squad,unsigned,,https://www.transfermarkt.com/lennon-miller/profil/spieler/924857
tbg-tm-00932187,932187,Sascha Britschgi,Sascha Britschgi,S. Britschgi,S. Britschgi,,19,active,Switzerland; Cameroon,Right-Back,DEF,Parma Calcio 1913,IT1,10000000,85,85,85,0,85,senior_squad,unsigned,,https://www.transfermarkt.com/sascha-britschgi/profil/spieler/932187
tbg-tm-01228194,1228194,Álvaro Montoro,Álvaro Montoro,Á. Montoro,Á. Montoro,,19,active,Argentina; Italy,Left Winger,ATT,Botafogo de Futebol e Regatas,BRA1,10000000,84,84,84,0,84,senior_squad,unsigned,,https://www.transfermarkt.com/alvaro-montoro/profil/spieler/1228194
tbg-tm-00897510,897510,Mihajlo Cvetkovic,Михајло Цветковић,M. Cvetkovic,M. Cvetkovic,,19,active,Serbia,Centre-Forward,ATT,RSC Anderlecht,BE1,10000000,84,84,84,0,84,senior_squad,unsigned,,https://www.transfermarkt.com/mihajlo-cvetkovic/profil/spieler/897510
tbg-tm-01384266,1384266,Tobías Andrada,Tobías Luciano Andrada,T. Andrada,T. Andrada,,19,active,Argentina,Central Midfield,MID,CA River Plate,ARGC,9000000,84,84,84,0,84,senior_squad,unsigned,,https://www.transfermarkt.com/tobias-andrada/profil/spieler/1384266
tbg-tm-00988964,988964,Mattia Liberali,Mattia Liberali,M. Liberali,M. Liberali,,19,active,Italy,Attacking Midfield,MID,Como 1907,IT1,8500000,84,84,84,0,84,senior_squad,unsigned,,https://www.transfermarkt.com/mattia-liberali/profil/spieler/988964
tbg-tm-01178488,1178488,Idrissa Gueye,Idrissa Gueye,I. Gueye,I. Gueye,,19,active,Senegal,Centre-Forward,ATT,Udinese Calcio,IT1,8000000,84,84,84,0,84,senior_squad,unsigned,,https://www.transfermarkt.com/idrissa-gueye/profil/spieler/1178488
tbg-tm-01045124,1045124,Jay Robinson,Jay Steven Robinson,J. Robinson,J. Robinson,,19,active,England,Left Winger,ATT,AC Monza,IT1,8000000,84,84,84,0,84,senior_squad,unsigned,,https://www.transfermarkt.com/jay-robinson/profil/spieler/1045124
tbg-tm-01262996,1262996,Jorge Salinas,Jorge Salinas Viadero,J. Salinas,J. Salinas,,19,active,Spain,Left-Back,DEF,Racing Santander,ES1,8000000,84,84,84,0,84,senior_squad,unsigned,,https://www.transfermarkt.com/jorge-salinas/profil/spieler/1262996
tbg-tm-00969376,969376,Mertcan Ayhan,Mertcan Ayhan,M. Ayhan,M. Ayhan,,19,active,Türkiye; Germany,Centre-Back,DEF,FC Schalke 04,L1,8000000,84,84,84,0,84,senior_squad,unsigned,,https://www.transfermarkt.com/mertcan-ayhan/profil/spieler/969376
tbg-tm-01053206,1053206,Oumar Camara,Oumar Camara,O. Camara,O. Camara,,19,active,France; Mali,Left Winger,ATT,Vitória Guimarães SC,PO1,8000000,84,84,84,0,84,senior_squad,unsigned,,https://www.transfermarkt.com/oumar-camara/profil/spieler/1053206
tbg-tm-01385275,1385275,Abubacarr Sedi Kinteh,Abubacarr Sedi Kinteh,A. Kinteh,A. Kinteh,,19,active,The Gambia,Centre-Back,DEF,Tromsø IL,NO1,7000000,84,84,84,0,84,senior_squad,unsigned,,https://www.transfermarkt.com/abubacarr-sedi-kinteh/profil/spieler/1385275
tbg-tm-01119453,1119453,Herba Guirassy,Bahereba Guirassy,H. Guirassy,H. Guirassy,,19,active,France; Guinea,Left Winger,ATT,FC Nantes,FR2,7000000,84,84,84,0,84,senior_squad,unsigned,,https://www.transfermarkt.com/herba-guirassy/profil/spieler/1119453
tbg-tm-01371793,1371793,Paul Mendy,Paul Mendy,Paul Mendy,Paul Mendy,,19,active,Senegal,Centre-Forward,ATT,Cagliari Calcio,IT1,7000000,83,83,83,0,83,development,unsigned,,https://www.transfermarkt.com/paul-mendy/profil/spieler/1371793
tbg-tm-00794749,794749,Cheveyo Tsawa,Cheveyo Tsawa,C. Tsawa,C. Tsawa,,19,active,Switzerland,Central Midfield,MID,Club Brugge KV,BE1,6000000,84,84,84,0,84,senior_squad,unsigned,,https://www.transfermarkt.com/cheveyo-tsawa/profil/spieler/794749
tbg-tm-01007383,1007383,Zavier Gozo,Zavier Didier Tapei Gozo,Zavier Gozo,Zavier Gozo,,19,active,United States; Cote d'Ivoire,Right Winger,ATT,Real Salt Lake City,MLS1,6000000,83,83,83,0,83,development,unsigned,,https://www.transfermarkt.com/zavier-gozo/profil/spieler/1007383
tbg-tm-01213681,1213681,Alexander Røssing-Lelesiit,Alexander Røssing-Lelesiit,A. Røssing-Lelesiit,A. Røssing-Lelesiit,,19,active,Norway,Left Winger,ATT,Hamburger SV,L1,5000000,83,83,83,0,83,development,unsigned,,https://www.transfermarkt.com/alexander-roessing-lelesiit/profil/spieler/1213681
tbg-tm-00987672,987672,Andrej Kostić,Андреј Костић,A. Kostić,A. Kostić,,19,active,Montenegro; Serbia,Centre-Forward,ATT,,,5000000,83,83,83,0,83,development,unsigned,,https://www.transfermarkt.com/andrej-kostic/profil/spieler/987672
tbg-tm-01045344,1045344,Artem Stepanov,Степанов Артем Романович,A. Stepanov,A. Stepanov,,19,active,Ukraine,Centre-Forward,ATT,FC Utrecht,NL1,5000000,83,83,83,0,83,development,unsigned,,https://www.transfermarkt.com/artem-stepanov/profil/spieler/1045344
tbg-tm-01300966,1300966,Branimir Mlacic,Branimir Mlačić,B. Mlacic,B. Mlacic,,19,active,Croatia,Centre-Back,DEF,Udinese Calcio,IT1,5000000,83,83,83,0,83,development,unsigned,,https://www.transfermarkt.com/branimir-mlacic/profil/spieler/1300966
tbg-tm-01075583,1075583,Seny Koumbassa,Seny Koumbassa,S. Koumbassa,S. Koumbassa,,19,active,France; Guinea,Centre-Back,DEF,FC Toulouse,FR1,5000000,83,83,83,0,83,development,unsigned,,https://www.transfermarkt.com/seny-koumbassa/profil/spieler/1075583
tbg-tm-00926309,926309,Shea Lacey,Shea Lacey,Shea Lacey,Shea Lacey,,19,active,England; Ireland,Right Winger,ATT,Manchester United,GB1,5000000,83,83,83,0,83,development,unsigned,,https://www.transfermarkt.com/shea-lacey/profil/spieler/926309
tbg-tm-01186245,1186245,Víctor Valdepeñas,Víctor Valdepeñas Talavera,V. Valdepeñas,V. Valdepeñas,,19,active,Spain,Centre-Back,DEF,ACF Fiorentina,IT1,5000000,83,83,83,0,83,development,unsigned,,https://www.transfermarkt.com/victor-valdepenas/profil/spieler/1186245
tbg-tm-01188619,1188619,Alessio Cacciamani,Alessio Cacciamani,A. Cacciamani,A. Cacciamani,,19,active,Italy,Left Midfield,MID,Torino FC,IT1,4500000,83,83,83,0,83,development,unsigned,,https://www.transfermarkt.com/alessio-cacciamani/profil/spieler/1188619
tbg-tm-00962125,962125,Buba Sangaré,Aboubacar Sangaré Traoré,B. Sangaré,B. Sangaré,,19,active,Spain; Mali,Right-Back,DEF,Elche CF,ES1,4500000,83,83,83,0,83,development,unsigned,,https://www.transfermarkt.com/buba-sangare/profil/spieler/962125
tbg-tm-00981136,981136,Fabio Rispoli,Fabio Rispoli,F. Rispoli,F. Rispoli,,19,active,Italy,Central Midfield,MID,Como 1907,IT1,4500000,83,83,83,0,83,development,unsigned,,https://www.transfermarkt.com/fabio-rispoli/profil/spieler/981136
tbg-tm-01202387,1202387,Ryan Francisco Rodrigues dos Santos Silva,Ryan Francisco,Ryan Francisco,Ryan Francisco,Ryan Francisco,19,active,Brazil,Centre-Forward,ATT,São Paulo Futebol Clube,BRA1,4500000,83,83,83,0,83,development,unsigned,,https://www.transfermarkt.com/ryan-francisco/profil/spieler/1202387
tbg-tm-01108022,1108022,Deniz Zeitler,Deniz Zeitler,D. Zeitler,D. Zeitler,,19,active,Germany; Türkiye,Left Winger,ATT,SC Paderborn 07,L1,4000000,83,83,83,0,83,development,unsigned,,https://www.transfermarkt.com/deniz-zeitler/profil/spieler/1108022
tbg-tm-01009441,1009441,Felipe Chávez,Felipe Marlon Chávez Somocursio,F. Chávez,F. Chávez,,19,active,Peru; Germany,Central Midfield,MID,Bayern Munich,L1,4000000,83,83,83,0,83,development,unsigned,,https://www.transfermarkt.com/felipe-chavez/profil/spieler/1009441
